algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
Deltas_NODE_SWAP_RandomSolution_start165,TSPB,66114,40040,26074,30,100,200
Deltas_NODE_SWAP_RandomSolution_start166,TSPB,56190,31063,25127,28,100,200
Deltas_NODE_SWAP_RandomSolution_start167,TSPB,59574,33899,25675,28,100,200
Deltas_NODE_SWAP_RandomSolution_start168,TSPB,60226,35006,25220,26,100,200
Deltas_NODE_SWAP_RandomSolution_start169,TSPB,69343,44750,24593,27,100,200
Deltas_NODE_SWAP_RandomSolution_start170,TSPB,65043,35439,29604,27,100,200
Deltas_NODE_SWAP_RandomSolution_start171,TSPB,64940,38911,26029,25,100,200
Deltas_NODE_SWAP_RandomSolution_start172,TSPB,58199,33614,24585,27,100,200
Deltas_NODE_SWAP_RandomSolution_start173,TSPB,61644,36088,25556,30,100,200
Deltas_NODE_SWAP_RandomSolution_start174,TSPB,62550,37395,25155,26,100,200
Deltas_NODE_SWAP_RandomSolution_start175,TSPB,63661,36916,26745,26,100,200
Deltas_NODE_SWAP_RandomSolution_start176,TSPB,58350,31962,26388,28,100,200
Deltas_NODE_SWAP_RandomSolution_start177,TSPB,62724,38762,23962,31,100,200
Deltas_NODE_SWAP_RandomSolution_start178,TSPB,60946,34562,26384,28,100,200
Deltas_NODE_SWAP_RandomSolution_start179,TSPB,63044,35738,27306,28,100,200
Deltas_NODE_SWAP_RandomSolution_start180,TSPB,68662,43235,25427,28,100,200
Deltas_NODE_SWAP_RandomSolution_start181,TSPB,65306,39058,26248,31,100,200
Deltas_NODE_SWAP_RandomSolution_start182,TSPB,64127,39076,25051,27,100,200
Deltas_NODE_SWAP_RandomSolution_start183,TSPB,65546,39880,25666,33,100,200
Deltas_NODE_SWAP_RandomSolution_start184,TSPB,67506,42554,24952,27,100,200
Deltas_NODE_SWAP_RandomSolution_start185,TSPB,60922,35465,25457,27,100,200
Deltas_NODE_SWAP_RandomSolution_start186,TSPB,67255,40446,26809,26,100,200
Deltas_NODE_SWAP_RandomSolution_start187,TSPB,62561,34510,28051,28,100,200
Deltas_NODE_SWAP_RandomSolution_start188,TSPB,64749,38862,25887,30,100,200
Deltas_NODE_SWAP_RandomSolution_start189,TSPB,58800,32230,26570,23,100,200
Deltas_NODE_SWAP_RandomSolution_start190,TSPB,61761,34519,27242,29,100,200
Deltas_NODE_SWAP_RandomSolution_start191,TSPB,64654,36275,28379,26,100,200
Deltas_NODE_SWAP_RandomSolution_start192,TSPB,60853,34966,25887,26,100,200
Deltas_NODE_SWAP_RandomSolution_start193,TSPB,62583,35490,27093,28,100,200
Deltas_NODE_SWAP_RandomSolution_start194,TSPB,62584,37990,24594,29,100,200
Deltas_NODE_SWAP_RandomSolution_start195,TSPB,66672,41091,25581,28,100,200
Deltas_NODE_SWAP_RandomSolution_start196,TSPB,55656,30738,24918,28,100,200
Deltas_NODE_SWAP_RandomSolution_start197,TSPB,62588,36894,25694,30,100,200
Deltas_NODE_SWAP_RandomSolution_start198,TSPB,65362,40050,25312,31,100,200
Deltas_NODE_SWAP_RandomSolution_start199,TSPB,60585,33232,27353,22,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start0,TSPB,45836,19071,26765,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start1,TSPB,44488,19854,24634,7,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start2,TSPB,45826,19506,26320,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start3,TSPB,48742,20998,27744,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start4,TSPB,48338,21840,26498,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start5,TSPB,47132,20595,26537,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start6,TSPB,46075,20800,25275,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start7,TSPB,49799,19347,30452,7,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start8,TSPB,45836,19071,26765,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start9,TSPB,46210,20921,25289,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start10,TSPB,46606,21971,24635,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start11,TSPB,49786,19871,29915,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start12,TSPB,46158,19109,27049,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start13,TSPB,48713,20724,27989,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start14,TSPB,47605,19545,28060,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start15,TSPB,48742,20998,27744,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start16,TSPB,44488,19854,24634,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start17,TSPB,44979,20530,24449,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start18,TSPB,48338,21840,26498,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start19,TSPB,44845,20396,24449,7,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start20,TSPB,48088,19975,28113,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start21,TSPB,46153,20516,25637,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start22,TSPB,48088,19975,28113,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start23,TSPB,48540,21870,26670,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start24,TSPB,44808,20086,24722,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start25,TSPB,48088,19975,28113,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start26,TSPB,44696,20102,24594,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start27,TSPB,46075,20800,25275,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start28,TSPB,48338,21840,26498,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start29,TSPB,45836,19071,26765,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start30,TSPB,44808,20086,24722,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start31,TSPB,46466,20915,25551,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start32,TSPB,48088,19975,28113,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start33,TSPB,45836,19071,26765,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start34,TSPB,46094,20515,25579,6,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start35,TSPB,45836,19071,26765,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start36,TSPB,48088,19975,28113,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start37,TSPB,48077,23420,24657,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start38,TSPB,45670,20143,25527,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start39,TSPB,50314,20465,29849,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start40,TSPB,48088,19975,28113,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start41,TSPB,47697,19730,27967,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start42,TSPB,44488,19854,24634,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start43,TSPB,48742,20998,27744,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start44,TSPB,48800,20658,28142,3,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start45,TSPB,47132,20595,26537,5,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start46,TSPB,46082,19134,26948,4,100,200
Deltas_NODE_SWAP_NearestNeighborAny2Regret_w1_1_start47,TSPB,48088,19975,28113,5,100,200
