algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
Deltas_NODE_SWAP_RandomSolution_start142,TSPA,91895,42293,49602,28,100,200
Deltas_NODE_SWAP_RandomSolution_start143,TSPA,89009,40506,48503,27,100,200
Deltas_NODE_SWAP_RandomSolution_start144,TSPA,86600,37116,49484,26,100,200
Deltas_NODE_SWAP_RandomSolution_start145,TSPA,86686,38487,48199,31,100,200
Deltas_NODE_SWAP_RandomSolution_start146,TSPA,90923,41870,49053,25,100,200
Deltas_NODE_SWAP_RandomSolution_start147,TSPA,82853,33714,49139,31,100,200
Deltas_NODE_SWAP_RandomSolution_start148,TSPA,88413,40031,48382,28,100,200
Deltas_NODE_SWAP_RandomSolution_start149,TSPA,91798,41920,49878,25,100,200
Deltas_NODE_SWAP_RandomSolution_start150,TSPA,88497,38920,49577,26,100,200
Deltas_NODE_SWAP_RandomSolution_start151,TSPA,92926,41148,51778,26,100,200
Deltas_NODE_SWAP_RandomSolution_start152,TSPA,89724,41774,47950,30,100,200
Deltas_NODE_SWAP_RandomSolution_start153,TSPA,91464,41603,49861,27,100,200
Deltas_NODE_SWAP_RandomSolution_start154,TSPA,88332,39539,48793,28,100,200
Deltas_NODE_SWAP_RandomSolution_start155,TSPA,92807,43612,49195,27,100,200
Deltas_NODE_SWAP_RandomSolution_start156,TSPA,91606,42407,49199,29,100,200
Deltas_NODE_SWAP_RandomSolution_start157,TSPA,88761,39838,48923,30,100,200
Deltas_NODE_SWAP_RandomSolution_start158,TSPA,82543,32994,49549,25,100,200
Deltas_NODE_SWAP_RandomSolution_start159,TSPA,84646,34459,50187,27,100,200
Deltas_NODE_SWAP_RandomSolution_start160,TSPA,82522,33258,49264,31,100,200
Deltas_NODE_SWAP_RandomSolution_start161,TSPA,90048,40687,49361,26,100,200
Deltas_NODE_SWAP_RandomSolution_start162,TSPA,80784,32196,48588,29,100,200
Deltas_NODE_SWAP_RandomSolution_start163,TSPA,93234,44190,49044,26,100,200
