algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
GreedyCycle2Regret_w1_1_start174,TSPA,72441,23126,49315,3,100,200
GreedyCycle2Regret_w1_1_start175,TSPA,72017,23691,48326,4,100,200
GreedyCycle2Regret_w1_1_start176,TSPA,73052,24331,48721,4,100,200
GreedyCycle2Regret_w1_1_start177,TSPA,72287,23801,48486,4,100,200
GreedyCycle2Regret_w1_1_start178,TSPA,71523,23197,48326,4,100,200
GreedyCycle2Regret_w1_1_start179,TSPA,72488,23960,48528,3,100,200
GreedyCycle2Regret_w1_1_start180,TSPA,71750,23180,48570,4,100,200
GreedyCycle2Regret_w1_1_start181,TSPA,71385,23490,47895,4,100,200
GreedyCycle2Regret_w1_1_start182,TSPA,72665,23811,48854,4,100,200
GreedyCycle2Regret_w1_1_start183,TSPA,72023,23553,48470,4,100,200
GreedyCycle2Regret_w1_1_start184,TSPA,71385,23490,47895,4,100,200
GreedyCycle2Regret_w1_1_start185,TSPA,71630,23304,48326,3,100,200
GreedyCycle2Regret_w1_1_start186,TSPA,71108,22981,48127,4,100,200
GreedyCycle2Regret_w1_1_start187,TSPA,72244,23214,49030,4,100,200
GreedyCycle2Regret_w1_1_start188,TSPA,73045,23657,49388,3,100,200
GreedyCycle2Regret_w1_1_start189,TSPA,71945,22885,49060,4,100,200
GreedyCycle2Regret_w1_1_start190,TSPA,72236,23617,48619,4,100,200
GreedyCycle2Regret_w1_1_start191,TSPA,72529,23490,49039,4,100,200
GreedyCycle2Regret_w1_1_start192,TSPA,72789,23609,49180,3,100,200
GreedyCycle2Regret_w1_1_start193,TSPA,71947,23578,48369,4,100,200
GreedyCycle2Regret_w1_1_start194,TSPA,72004,23249,48755,4,100,200
GreedyCycle2Regret_w1_1_start195,TSPA,72394,23656,48738,4,100,200
GreedyCycle2Regret_w1_1_start196,TSPA,72377,23517,48860,4,100,200
GreedyCycle2Regret_w1_1_start197,TSPA,72744,23554,49190,3,100,200
GreedyCycle2Regret_w1_1_start198,TSPA,72216,23377,48839,4,100,200
GreedyCycle2Regret_w1_1_start199,TSPA,71886,23291,48595,4,100,200
NearestNeighborAny2Regret_w1_1_start0,TSPA,70594,23098,47496,14,100,200
NearestNeighborAny2Regret_w1_1_start1,TSPA,70725,22311,48414,18,100,200
NearestNeighborAny2Regret_w1_1_start2,TSPA,70725,22311,48414,13,100,200
NearestNeighborAny2Regret_w1_1_start3,TSPA,73938,25488,48450,11,100,200
NearestNeighborAny2Regret_w1_1_start4,TSPA,70152,22156,47996,13,100,200
NearestNeighborAny2Regret_w1_1_start5,TSPA,70725,22311,48414,13,100,200
NearestNeighborAny2Regret_w1_1_start6,TSPA,71438,22096,49342,12,100,200
NearestNeighborAny2Regret_w1_1_start7,TSPA,72636,24719,47917,13,100,200
NearestNeighborAny2Regret_w1_1_start8,TSPA,73622,25072,48550,13,100,200
NearestNeighborAny2Regret_w1_1_start9,TSPA,73965,25673,48292,6,100,200
NearestNeighborAny2Regret_w1_1_start10,TSPA,72985,24761,48224,3,100,200
NearestNeighborAny2Regret_w1_1_start11,TSPA,71611,22810,48801,4,100,200
NearestNeighborAny2Regret_w1_1_start12,TSPA,72558,23877,48681,3,100,200
NearestNeighborAny2Regret_w1_1_start13,TSPA,74708,25822,48886,3,100,200
NearestNeighborAny2Regret_w1_1_start14,TSPA,73981,25609,48372,2,100,200
NearestNeighborAny2Regret_w1_1_start15,TSPA,70594,23098,47496,3,100,200
NearestNeighborAny2Regret_w1_1_start16,TSPA,74669,26292,48377,3,100,200
NearestNeighborAny2Regret_w1_1_start17,TSPA,71433,22031,49402,2,100,200
NearestNeighborAny2Regret_w1_1_start18,TSPA,70725,22311,48414,3,100,200
NearestNeighborAny2Regret_w1_1_start19,TSPA,70981,21998,48983,3,100,200
NearestNeighborAny2Regret_w1_1_start20,TSPA,72032,23403,48629,3,100,200
NearestNeighborAny2Regret_w1_1_start21,TSPA,74054,25524,48530,3,100,200
NearestNeighborAny2Regret_w1_1_start22,TSPA,72296,24226,48070,2,100,200
NearestNeighborAny2Regret_w1_1_start23,TSPA,72854,24477,48377,3,100,200
NearestNeighborAny2Regret_w1_1_start24,TSPA,70709,22102,48607,2,100,200
NearestNeighborAny2Regret_w1_1_start25,TSPA,70725,22311,48414,2,100,200
NearestNeighborAny2Regret_w1_1_start26,TSPA,70577,22000,48577,3,100,200
NearestNeighborAny2Regret_w1_1_start27,TSPA,73865,24612,49253,3,100,200
NearestNeighborAny2Regret_w1_1_start28,TSPA,70509,21979,48530,2,100,200
NearestNeighborAny2Regret_w1_1_start29,TSPA,72427,23585,48842,3,100,200
NearestNeighborAny2Regret_w1_1_start30,TSPA,72573,24252,48321,3,100,200
NearestNeighborAny2Regret_w1_1_start31,TSPA,74030,25838,48192,2,100,200
NearestNeighborAny2Regret_w1_1_start32,TSPA,74419,25517,48902,3,100,200
NearestNeighborAny2Regret_w1_1_start33,TSPA,73893,25032,48861,2,100,200
NearestNeighborAny2Regret_w1_1_start34,TSPA,73835,25595,48240,3,100,200
NearestNeighborAny2Regret_w1_1_start35,TSPA,70010,21713,48297,3,100,200
NearestNeighborAny2Regret_w1_1_start36,TSPA,72684,23838,48846,3,100,200
NearestNeighborAny2Regret_w1_1_start37,TSPA,73304,25029,48275,3,100,200
NearestNeighborAny2Regret_w1_1_start38,TSPA,74483,25837,48646,2,100,200
NearestNeighborAny2Regret_w1_1_start39,TSPA,72763,24401,48362,3,100,200
NearestNeighborAny2Regret_w1_1_start40,TSPA,73083,25021,48062,2,100,200
NearestNeighborAny2Regret_w1_1_start41,TSPA,72187,24591,47596,3,100,200
NearestNeighborAny2Regret_w1_1_start42,TSPA,70725,22311,48414,2,100,200
NearestNeighborAny2Regret_w1_1_start43,TSPA,74170,26075,48095,3,100,200
NearestNeighborAny2Regret_w1_1_start44,TSPA,70725,22311,48414,3,100,200
NearestNeighborAny2Regret_w1_1_start45,TSPA,72811,23456,49355,2,100,200
NearestNeighborAny2Regret_w1_1_start46,TSPA,70594,23098,47496,3,100,200
NearestNeighborAny2Regret_w1_1_start47,TSPA,74332,26025,48307,3,100,200
NearestNeighborAny2Regret_w1_1_start48,TSPA,72866,23494,49372,2,100,200
NearestNeighborAny2Regret_w1_1_start49,TSPA,70594,23098,47496,3,100,200
NearestNeighborAny2Regret_w1_1_start50,TSPA,71578,21988,49590,3,100,200
NearestNeighborAny2Regret_w1_1_start51,TSPA,72047,24451,47596,2,100,200
NearestNeighborAny2Regret_w1_1_start52,TSPA,74000,25562,48438,3,100,200
NearestNeighborAny2Regret_w1_1_start53,TSPA,70725,22311,48414,3,100,200
NearestNeighborAny2Regret_w1_1_start54,TSPA,70247,22251,47996,3,100,200
NearestNeighborAny2Regret_w1_1_start55,TSPA,74000,25562,48438,3,100,200
NearestNeighborAny2Regret_w1_1_start56,TSPA,73605,25228,48377,3,100,200
NearestNeighborAny2Regret_w1_1_start57,TSPA,75417,27147,48270,2,100,200
NearestNeighborAny2Regret_w1_1_start58,TSPA,73725,24706,49019,3,100,200
