node_costs,computation_time_ms,instance,selected_nodes_count,total_nodes,path_length,algorithm,objective_value,base_algorithm
93765,4,TSPA,100,200,23109,GreedyCycle2Regret_w0_1_start70,116874,GreedyCycle2Regret_w0_1
95792,3,TSPA,100,200,20240,GreedyCycle2Regret_w0_1_start71,116032,GreedyCycle2Regret_w0_1
94763,4,TSPA,100,200,21156,GreedyCycle2Regret_w0_1_start72,115919,GreedyCycle2Regret_w0_1
96167,4,TSPA,100,200,19843,GreedyCycle2Regret_w0_1_start73,116010,GreedyCycle2Regret_w0_1
93210,4,TSPA,100,200,21767,GreedyCycle2Regret_w0_1_start74,114977,GreedyCycle2Regret_w0_1
90912,3,TSPA,100,200,21880,GreedyCycle2Regret_w0_1_start75,112792,GreedyCycle2Regret_w0_1
94281,4,TSPA,100,200,21944,GreedyCycle2Regret_w0_1_start76,116225,GreedyCycle2Regret_w0_1
92551,3,TSPA,100,200,21074,GreedyCycle2Regret_w0_1_start77,113625,GreedyCycle2Regret_w0_1
97264,4,TSPA,100,200,22066,GreedyCycle2Regret_w0_1_start78,119330,GreedyCycle2Regret_w0_1
95311,4,TSPA,100,200,21375,GreedyCycle2Regret_w0_1_start79,116686,GreedyCycle2Regret_w0_1
99173,3,TSPA,100,200,21651,GreedyCycle2Regret_w0_1_start80,120824,GreedyCycle2Regret_w0_1
93442,4,TSPA,100,200,20744,GreedyCycle2Regret_w0_1_start81,114186,GreedyCycle2Regret_w0_1
93917,4,TSPA,100,200,21028,GreedyCycle2Regret_w0_1_start82,114945,GreedyCycle2Regret_w0_1
94413,3,TSPA,100,200,22466,GreedyCycle2Regret_w0_1_start83,116879,GreedyCycle2Regret_w0_1
94166,4,TSPA,100,200,21048,GreedyCycle2Regret_w0_1_start84,115214,GreedyCycle2Regret_w0_1
96927,4,TSPA,100,200,21864,GreedyCycle2Regret_w0_1_start85,118791,GreedyCycle2Regret_w0_1
93677,4,TSPA,100,200,22414,GreedyCycle2Regret_w0_1_start86,116091,GreedyCycle2Regret_w0_1
101035,4,TSPA,100,200,21666,GreedyCycle2Regret_w0_1_start87,122701,GreedyCycle2Regret_w0_1
100275,3,TSPA,100,200,22021,GreedyCycle2Regret_w0_1_start88,122296,GreedyCycle2Regret_w0_1
92948,4,TSPA,100,200,21922,GreedyCycle2Regret_w0_1_start89,114870,GreedyCycle2Regret_w0_1
91787,4,TSPA,100,200,20526,GreedyCycle2Regret_w0_1_start90,112313,GreedyCycle2Regret_w0_1
96577,3,TSPA,100,200,21731,GreedyCycle2Regret_w0_1_start91,118308,GreedyCycle2Regret_w0_1
92429,4,TSPA,100,200,22203,GreedyCycle2Regret_w0_1_start92,114632,GreedyCycle2Regret_w0_1
95984,4,TSPA,100,200,19075,GreedyCycle2Regret_w0_1_start93,115059,GreedyCycle2Regret_w0_1
90305,3,TSPA,100,200,21631,GreedyCycle2Regret_w0_1_start94,111936,GreedyCycle2Regret_w0_1
97279,4,TSPA,100,200,20212,GreedyCycle2Regret_w0_1_start95,117491,GreedyCycle2Regret_w0_1
97249,4,TSPA,100,200,20084,GreedyCycle2Regret_w0_1_start96,117333,GreedyCycle2Regret_w0_1
91628,3,TSPA,100,200,22049,GreedyCycle2Regret_w0_1_start97,113677,GreedyCycle2Regret_w0_1
95336,4,TSPA,100,200,21627,GreedyCycle2Regret_w0_1_start98,116963,GreedyCycle2Regret_w0_1
94458,4,TSPA,100,200,21667,GreedyCycle2Regret_w0_1_start99,116125,GreedyCycle2Regret_w0_1
96240,4,TSPA,100,200,21198,GreedyCycle2Regret_w0_1_start100,117438,GreedyCycle2Regret_w0_1
93581,4,TSPA,100,200,22443,GreedyCycle2Regret_w0_1_start101,116024,GreedyCycle2Regret_w0_1
96672,3,TSPA,100,200,20664,GreedyCycle2Regret_w0_1_start102,117336,GreedyCycle2Regret_w0_1
99762,4,TSPA,100,200,19478,GreedyCycle2Regret_w0_1_start103,119240,GreedyCycle2Regret_w0_1
95232,4,TSPA,100,200,21560,GreedyCycle2Regret_w0_1_start104,116792,GreedyCycle2Regret_w0_1
93720,4,TSPA,100,200,21230,GreedyCycle2Regret_w0_1_start105,114950,GreedyCycle2Regret_w0_1
99073,3,TSPA,100,200,21134,GreedyCycle2Regret_w0_1_start106,120207,GreedyCycle2Regret_w0_1
95902,4,TSPA,100,200,20583,GreedyCycle2Regret_w0_1_start107,116485,GreedyCycle2Regret_w0_1
99583,4,TSPA,100,200,19052,GreedyCycle2Regret_w0_1_start108,118635,GreedyCycle2Regret_w0_1
96017,3,TSPA,100,200,22362,GreedyCycle2Regret_w0_1_start109,118379,GreedyCycle2Regret_w0_1
95603,4,TSPA,100,200,20771,GreedyCycle2Regret_w0_1_start110,116374,GreedyCycle2Regret_w0_1
94110,4,TSPA,100,200,21283,GreedyCycle2Regret_w0_1_start111,115393,GreedyCycle2Regret_w0_1
91473,3,TSPA,100,200,21774,GreedyCycle2Regret_w0_1_start112,113247,GreedyCycle2Regret_w0_1
97287,3,TSPA,100,200,21815,GreedyCycle2Regret_w0_1_start113,119102,GreedyCycle2Regret_w0_1
94301,4,TSPA,100,200,20521,GreedyCycle2Regret_w0_1_start114,114822,GreedyCycle2Regret_w0_1
93374,4,TSPA,100,200,20563,GreedyCycle2Regret_w0_1_start115,113937,GreedyCycle2Regret_w0_1
95163,3,TSPA,100,200,20692,GreedyCycle2Regret_w0_1_start116,115855,GreedyCycle2Regret_w0_1
98040,4,TSPA,100,200,19296,GreedyCycle2Regret_w0_1_start117,117336,GreedyCycle2Regret_w0_1
97829,3,TSPA,100,200,21014,GreedyCycle2Regret_w0_1_start118,118843,GreedyCycle2Regret_w0_1
93863,4,TSPA,100,200,20187,GreedyCycle2Regret_w0_1_start119,114050,GreedyCycle2Regret_w0_1
93014,4,TSPA,100,200,21033,GreedyCycle2Regret_w0_1_start120,114047,GreedyCycle2Regret_w0_1
96518,4,TSPA,100,200,21422,GreedyCycle2Regret_w0_1_start121,117940,GreedyCycle2Regret_w0_1
96142,4,TSPA,100,200,22383,GreedyCycle2Regret_w0_1_start122,118525,GreedyCycle2Regret_w0_1
92952,3,TSPA,100,200,21286,GreedyCycle2Regret_w0_1_start123,114238,GreedyCycle2Regret_w0_1
101477,4,TSPA,100,200,21591,GreedyCycle2Regret_w0_1_start124,123068,GreedyCycle2Regret_w0_1
96675,4,TSPA,100,200,21576,GreedyCycle2Regret_w0_1_start125,118251,GreedyCycle2Regret_w0_1
91989,4,TSPA,100,200,21659,GreedyCycle2Regret_w0_1_start126,113648,GreedyCycle2Regret_w0_1
95115,3,TSPA,100,200,20943,GreedyCycle2Regret_w0_1_start127,116058,GreedyCycle2Regret_w0_1
96221,4,TSPA,100,200,20964,GreedyCycle2Regret_w0_1_start128,117185,GreedyCycle2Regret_w0_1
94534,4,TSPA,100,200,21897,GreedyCycle2Regret_w0_1_start129,116431,GreedyCycle2Regret_w0_1
91507,3,TSPA,100,200,22011,GreedyCycle2Regret_w0_1_start130,113518,GreedyCycle2Regret_w0_1
95650,4,TSPA,100,200,21234,GreedyCycle2Regret_w0_1_start131,116884,GreedyCycle2Regret_w0_1
95040,4,TSPA,100,200,19511,GreedyCycle2Regret_w0_1_start132,114551,GreedyCycle2Regret_w0_1
96223,4,TSPA,100,200,21355,GreedyCycle2Regret_w0_1_start133,117578,GreedyCycle2Regret_w0_1
101489,3,TSPA,100,200,19677,GreedyCycle2Regret_w0_1_start134,121166,GreedyCycle2Regret_w0_1
95752,4,TSPA,100,200,22043,GreedyCycle2Regret_w0_1_start135,117795,GreedyCycle2Regret_w0_1
94625,4,TSPA,100,200,21770,GreedyCycle2Regret_w0_1_start136,116395,GreedyCycle2Regret_w0_1
96033,4,TSPA,100,200,21458,GreedyCycle2Regret_w0_1_start137,117491,GreedyCycle2Regret_w0_1
95364,4,TSPA,100,200,21619,GreedyCycle2Regret_w0_1_start138,116983,GreedyCycle2Regret_w0_1
94319,3,TSPA,100,200,21149,GreedyCycle2Regret_w0_1_start139,115468,GreedyCycle2Regret_w0_1
98640,4,TSPA,100,200,18852,GreedyCycle2Regret_w0_1_start140,117492,GreedyCycle2Regret_w0_1
92849,4,TSPA,100,200,21828,GreedyCycle2Regret_w0_1_start141,114677,GreedyCycle2Regret_w0_1
98226,3,TSPA,100,200,21018,GreedyCycle2Regret_w0_1_start142,119244,GreedyCycle2Regret_w0_1
93497,4,TSPA,100,200,22212,GreedyCycle2Regret_w0_1_start143,115709,GreedyCycle2Regret_w0_1
95679,3,TSPA,100,200,21088,GreedyCycle2Regret_w0_1_start144,116767,GreedyCycle2Regret_w0_1
96599,4,TSPA,100,200,21546,GreedyCycle2Regret_w0_1_start145,118145,GreedyCycle2Regret_w0_1
100591,4,TSPA,100,200,19267,GreedyCycle2Regret_w0_1_start146,119858,GreedyCycle2Regret_w0_1
96328,4,TSPA,100,200,21432,GreedyCycle2Regret_w0_1_start147,117760,GreedyCycle2Regret_w0_1
86602,3,TSPA,100,200,22202,GreedyCycle2Regret_w0_1_start148,108804,GreedyCycle2Regret_w0_1
96573,4,TSPA,100,200,21522,GreedyCycle2Regret_w0_1_start149,118095,GreedyCycle2Regret_w0_1
91038,4,TSPA,100,200,21396,GreedyCycle2Regret_w0_1_start150,112434,GreedyCycle2Regret_w0_1
93221,4,TSPA,100,200,21662,GreedyCycle2Regret_w0_1_start151,114883,GreedyCycle2Regret_w0_1
94801,4,TSPA,100,200,21721,GreedyCycle2Regret_w0_1_start152,116522,GreedyCycle2Regret_w0_1
94383,3,TSPA,100,200,21195,GreedyCycle2Regret_w0_1_start153,115578,GreedyCycle2Regret_w0_1
95056,4,TSPA,100,200,22283,GreedyCycle2Regret_w0_1_start154,117339,GreedyCycle2Regret_w0_1
97618,4,TSPA,100,200,21145,GreedyCycle2Regret_w0_1_start155,118763,GreedyCycle2Regret_w0_1
93078,4,TSPA,100,200,20495,GreedyCycle2Regret_w0_1_start156,113573,GreedyCycle2Regret_w0_1
97926,4,TSPA,100,200,21623,GreedyCycle2Regret_w0_1_start157,119549,GreedyCycle2Regret_w0_1
95707,3,TSPA,100,200,22118,GreedyCycle2Regret_w0_1_start158,117825,GreedyCycle2Regret_w0_1
96136,4,TSPA,100,200,20482,GreedyCycle2Regret_w0_1_start159,116618,GreedyCycle2Regret_w0_1
93325,5,TSPA,100,200,20976,GreedyCycle2Regret_w0_1_start160,114301,GreedyCycle2Regret_w0_1
94155,4,TSPA,100,200,21654,GreedyCycle2Regret_w0_1_start161,115809,GreedyCycle2Regret_w0_1
95076,4,TSPA,100,200,21574,GreedyCycle2Regret_w0_1_start162,116650,GreedyCycle2Regret_w0_1
95741,5,TSPA,100,200,21809,GreedyCycle2Regret_w0_1_start163,117550,GreedyCycle2Regret_w0_1
98231,5,TSPA,100,200,19908,GreedyCycle2Regret_w0_1_start164,118139,GreedyCycle2Regret_w0_1
96504,4,TSPA,100,200,20955,GreedyCycle2Regret_w0_1_start165,117459,GreedyCycle2Regret_w0_1
96096,4,TSPA,100,200,21640,GreedyCycle2Regret_w0_1_start166,117736,GreedyCycle2Regret_w0_1
93073,4,TSPA,100,200,22054,GreedyCycle2Regret_w0_1_start167,115127,GreedyCycle2Regret_w0_1
95680,4,TSPA,100,200,21682,GreedyCycle2Regret_w0_1_start168,117362,GreedyCycle2Regret_w0_1
96017,4,TSPA,100,200,21231,GreedyCycle2Regret_w0_1_start169,117248,GreedyCycle2Regret_w0_1
95525,4,TSPA,100,200,21705,GreedyCycle2Regret_w0_1_start170,117230,GreedyCycle2Regret_w0_1
95178,5,TSPA,100,200,21750,GreedyCycle2Regret_w0_1_start171,116928,GreedyCycle2Regret_w0_1
94238,4,TSPA,100,200,20633,GreedyCycle2Regret_w0_1_start172,114871,GreedyCycle2Regret_w0_1
91706,4,TSPA,100,200,21864,GreedyCycle2Regret_w0_1_start173,113570,GreedyCycle2Regret_w0_1
94360,4,TSPA,100,200,20271,GreedyCycle2Regret_w0_1_start174,114631,GreedyCycle2Regret_w0_1
99070,4,TSPA,100,200,22127,GreedyCycle2Regret_w0_1_start175,121197,GreedyCycle2Regret_w0_1
94460,4,TSPA,100,200,22591,GreedyCycle2Regret_w0_1_start176,117051,GreedyCycle2Regret_w0_1
94530,4,TSPA,100,200,21391,GreedyCycle2Regret_w0_1_start177,115921,GreedyCycle2Regret_w0_1
94575,4,TSPA,100,200,20933,GreedyCycle2Regret_w0_1_start178,115508,GreedyCycle2Regret_w0_1
96817,4,TSPA,100,200,21637,GreedyCycle2Regret_w0_1_start179,118454,GreedyCycle2Regret_w0_1
94772,4,TSPA,100,200,22570,GreedyCycle2Regret_w0_1_start180,117342,GreedyCycle2Regret_w0_1
98258,4,TSPA,100,200,21201,GreedyCycle2Regret_w0_1_start181,119459,GreedyCycle2Regret_w0_1
96451,4,TSPA,100,200,21389,GreedyCycle2Regret_w0_1_start182,117840,GreedyCycle2Regret_w0_1
94014,4,TSPA,100,200,22245,GreedyCycle2Regret_w0_1_start183,116259,GreedyCycle2Regret_w0_1
94431,4,TSPA,100,200,21361,GreedyCycle2Regret_w0_1_start184,115792,GreedyCycle2Regret_w0_1
93979,4,TSPA,100,200,20790,GreedyCycle2Regret_w0_1_start185,114769,GreedyCycle2Regret_w0_1
94471,4,TSPA,100,200,21161,GreedyCycle2Regret_w0_1_start186,115632,GreedyCycle2Regret_w0_1
94279,4,TSPA,100,200,20370,GreedyCycle2Regret_w0_1_start187,114649,GreedyCycle2Regret_w0_1
98813,4,TSPA,100,200,21797,GreedyCycle2Regret_w0_1_start188,120610,GreedyCycle2Regret_w0_1
92287,4,TSPA,100,200,21923,GreedyCycle2Regret_w0_1_start189,114210,GreedyCycle2Regret_w0_1
94435,4,TSPA,100,200,21156,GreedyCycle2Regret_w0_1_start190,115591,GreedyCycle2Regret_w0_1
94739,5,TSPA,100,200,20328,GreedyCycle2Regret_w0_1_start191,115067,GreedyCycle2Regret_w0_1
94163,5,TSPA,100,200,21129,GreedyCycle2Regret_w0_1_start192,115292,GreedyCycle2Regret_w0_1
94704,4,TSPA,100,200,20552,GreedyCycle2Regret_w0_1_start193,115256,GreedyCycle2Regret_w0_1
95438,4,TSPA,100,200,21447,GreedyCycle2Regret_w0_1_start194,116885,GreedyCycle2Regret_w0_1
101103,4,TSPA,100,200,19420,GreedyCycle2Regret_w0_1_start195,120523,GreedyCycle2Regret_w0_1
94374,4,TSPA,100,200,21501,GreedyCycle2Regret_w0_1_start196,115875,GreedyCycle2Regret_w0_1
94649,4,TSPA,100,200,20583,GreedyCycle2Regret_w0_1_start197,115232,GreedyCycle2Regret_w0_1
96107,4,TSPA,100,200,21711,GreedyCycle2Regret_w0_1_start198,117818,GreedyCycle2Regret_w0_1
99045,4,TSPA,100,200,18589,GreedyCycle2Regret_w0_1_start199,117634,GreedyCycle2Regret_w0_1
89194,3,TSPA,100,200,23597,NearestNeighborAny2Regret_w0_1_start0,112791,NearestNeighborAny2Regret_w0_1
89194,3,TSPA,100,200,23597,NearestNeighborAny2Regret_w0_1_start1,112791,NearestNeighborAny2Regret_w0_1
89535,3,TSPA,100,200,23288,NearestNeighborAny2Regret_w0_1_start2,112823,NearestNeighborAny2Regret_w0_1
97588,2,TSPA,100,200,21542,NearestNeighborAny2Regret_w0_1_start3,119130,NearestNeighborAny2Regret_w0_1
91893,3,TSPA,100,200,23957,NearestNeighborAny2Regret_w0_1_start4,115850,NearestNeighborAny2Regret_w0_1
92238,3,TSPA,100,200,25838,NearestNeighborAny2Regret_w0_1_start5,118076,NearestNeighborAny2Regret_w0_1
93888,2,TSPA,100,200,22313,NearestNeighborAny2Regret_w0_1_start6,116201,NearestNeighborAny2Regret_w0_1
93776,3,TSPA,100,200,23580,NearestNeighborAny2Regret_w0_1_start7,117356,NearestNeighborAny2Regret_w0_1
96901,3,TSPA,100,200,22624,NearestNeighborAny2Regret_w0_1_start8,119525,NearestNeighborAny2Regret_w0_1
91775,3,TSPA,100,200,23164,NearestNeighborAny2Regret_w0_1_start9,114939,NearestNeighborAny2Regret_w0_1
93776,2,TSPA,100,200,23580,NearestNeighborAny2Regret_w0_1_start10,117356,NearestNeighborAny2Regret_w0_1
99209,3,TSPA,100,200,21894,NearestNeighborAny2Regret_w0_1_start11,121103,NearestNeighborAny2Regret_w0_1
92403,3,TSPA,100,200,22588,NearestNeighborAny2Regret_w0_1_start12,114991,NearestNeighborAny2Regret_w0_1
93848,2,TSPA,100,200,22665,NearestNeighborAny2Regret_w0_1_start13,116513,NearestNeighborAny2Regret_w0_1
89877,3,TSPA,100,200,22727,NearestNeighborAny2Regret_w0_1_start14,112604,NearestNeighborAny2Regret_w0_1
94768,3,TSPA,100,200,23343,NearestNeighborAny2Regret_w0_1_start15,118111,NearestNeighborAny2Regret_w0_1
94678,2,TSPA,100,200,23519,NearestNeighborAny2Regret_w0_1_start16,118197,NearestNeighborAny2Regret_w0_1
99717,3,TSPA,100,200,23575,NearestNeighborAny2Regret_w0_1_start17,123292,NearestNeighborAny2Regret_w0_1
89207,3,TSPA,100,200,21702,NearestNeighborAny2Regret_w0_1_start18,110909,NearestNeighborAny2Regret_w0_1
90950,2,TSPA,100,200,22357,NearestNeighborAny2Regret_w0_1_start19,113307,NearestNeighborAny2Regret_w0_1
97932,3,TSPA,100,200,23946,NearestNeighborAny2Regret_w0_1_start20,121878,NearestNeighborAny2Regret_w0_1
91200,3,TSPA,100,200,24625,NearestNeighborAny2Regret_w0_1_start21,115825,NearestNeighborAny2Regret_w0_1
94215,3,TSPA,100,200,22182,NearestNeighborAny2Regret_w0_1_start22,116397,NearestNeighborAny2Regret_w0_1
98165,3,TSPA,100,200,23229,NearestNeighborAny2Regret_w0_1_start23,121394,NearestNeighborAny2Regret_w0_1
100019,2,TSPA,100,200,23154,NearestNeighborAny2Regret_w0_1_start24,123173,NearestNeighborAny2Regret_w0_1
92940,3,TSPA,100,200,23572,NearestNeighborAny2Regret_w0_1_start25,116512,NearestNeighborAny2Regret_w0_1
94259,3,TSPA,100,200,23866,NearestNeighborAny2Regret_w0_1_start26,118125,NearestNeighborAny2Regret_w0_1
95165,2,TSPA,100,200,22206,NearestNeighborAny2Regret_w0_1_start27,117371,NearestNeighborAny2Regret_w0_1
100996,3,TSPA,100,200,22378,NearestNeighborAny2Regret_w0_1_start28,123374,NearestNeighborAny2Regret_w0_1
100184,3,TSPA,100,200,22566,NearestNeighborAny2Regret_w0_1_start29,122750,NearestNeighborAny2Regret_w0_1
91200,2,TSPA,100,200,24625,NearestNeighborAny2Regret_w0_1_start30,115825,NearestNeighborAny2Regret_w0_1
90931,3,TSPA,100,200,23150,NearestNeighborAny2Regret_w0_1_start31,114081,NearestNeighborAny2Regret_w0_1
97132,3,TSPA,100,200,21232,NearestNeighborAny2Regret_w0_1_start32,118364,NearestNeighborAny2Regret_w0_1
98479,2,TSPA,100,200,21899,NearestNeighborAny2Regret_w0_1_start33,120378,NearestNeighborAny2Regret_w0_1
94200,3,TSPA,100,200,24557,NearestNeighborAny2Regret_w0_1_start34,118757,NearestNeighborAny2Regret_w0_1
98458,3,TSPA,100,200,21911,NearestNeighborAny2Regret_w0_1_start35,120369,NearestNeighborAny2Regret_w0_1
93122,2,TSPA,100,200,21526,NearestNeighborAny2Regret_w0_1_start36,114648,NearestNeighborAny2Regret_w0_1
98556,3,TSPA,100,200,21997,NearestNeighborAny2Regret_w0_1_start37,120553,NearestNeighborAny2Regret_w0_1
98205,3,TSPA,100,200,22834,NearestNeighborAny2Regret_w0_1_start38,121039,NearestNeighborAny2Regret_w0_1
93930,2,TSPA,100,200,22423,NearestNeighborAny2Regret_w0_1_start39,116353,NearestNeighborAny2Regret_w0_1
95437,3,TSPA,100,200,21998,NearestNeighborAny2Regret_w0_1_start40,117435,NearestNeighborAny2Regret_w0_1
97275,2,TSPA,100,200,23016,NearestNeighborAny2Regret_w0_1_start41,120291,NearestNeighborAny2Regret_w0_1
96004,3,TSPA,100,200,24505,NearestNeighborAny2Regret_w0_1_start42,120509,NearestNeighborAny2Regret_w0_1
97123,3,TSPA,100,200,22213,NearestNeighborAny2Regret_w0_1_start43,119336,NearestNeighborAny2Regret_w0_1
92403,2,TSPA,100,200,22588,NearestNeighborAny2Regret_w0_1_start44,114991,NearestNeighborAny2Regret_w0_1
92532,3,TSPA,100,200,23621,NearestNeighborAny2Regret_w0_1_start45,116153,NearestNeighborAny2Regret_w0_1
91956,3,TSPA,100,200,23831,NearestNeighborAny2Regret_w0_1_start46,115787,NearestNeighborAny2Regret_w0_1
92436,2,TSPA,100,200,21649,NearestNeighborAny2Regret_w0_1_start47,114085,NearestNeighborAny2Regret_w0_1
93586,3,TSPA,100,200,25576,NearestNeighborAny2Regret_w0_1_start48,119162,NearestNeighborAny2Regret_w0_1
86694,3,TSPA,100,200,22889,NearestNeighborAny2Regret_w0_1_start49,109583,NearestNeighborAny2Regret_w0_1
93820,2,TSPA,100,200,23238,NearestNeighborAny2Regret_w0_1_start50,117058,NearestNeighborAny2Regret_w0_1
90135,3,TSPA,100,200,23935,NearestNeighborAny2Regret_w0_1_start51,114070,NearestNeighborAny2Regret_w0_1
95965,3,TSPA,100,200,21164,NearestNeighborAny2Regret_w0_1_start52,117129,NearestNeighborAny2Regret_w0_1
94472,2,TSPA,100,200,25674,NearestNeighborAny2Regret_w0_1_start53,120146,NearestNeighborAny2Regret_w0_1
92432,3,TSPA,100,200,24365,NearestNeighborAny2Regret_w0_1_start54,116797,NearestNeighborAny2Regret_w0_1
94858,3,TSPA,100,200,21251,NearestNeighborAny2Regret_w0_1_start55,116109,NearestNeighborAny2Regret_w0_1
94321,3,TSPA,100,200,22933,NearestNeighborAny2Regret_w0_1_start56,117254,NearestNeighborAny2Regret_w0_1
100793,2,TSPA,100,200,22734,NearestNeighborAny2Regret_w0_1_start57,123527,NearestNeighborAny2Regret_w0_1
90096,3,TSPA,100,200,23609,NearestNeighborAny2Regret_w0_1_start58,113705,NearestNeighborAny2Regret_w0_1
97620,3,TSPA,100,200,21481,NearestNeighborAny2Regret_w0_1_start59,119101,NearestNeighborAny2Regret_w0_1
99853,2,TSPA,100,200,23709,NearestNeighborAny2Regret_w0_1_start60,123562,NearestNeighborAny2Regret_w0_1
95605,3,TSPA,100,200,21064,NearestNeighborAny2Regret_w0_1_start61,116669,NearestNeighborAny2Regret_w0_1
86316,3,TSPA,100,200,22828,NearestNeighborAny2Regret_w0_1_start62,109144,NearestNeighborAny2Regret_w0_1
93603,2,TSPA,100,200,23808,NearestNeighborAny2Regret_w0_1_start63,117411,NearestNeighborAny2Regret_w0_1
91263,3,TSPA,100,200,21118,NearestNeighborAny2Regret_w0_1_start64,112381,NearestNeighborAny2Regret_w0_1
91575,3,TSPA,100,200,20993,NearestNeighborAny2Regret_w0_1_start65,112568,NearestNeighborAny2Regret_w0_1
91250,2,TSPA,100,200,23698,NearestNeighborAny2Regret_w0_1_start66,114948,NearestNeighborAny2Regret_w0_1
86909,3,TSPA,100,200,21242,NearestNeighborAny2Regret_w0_1_start67,108151,NearestNeighborAny2Regret_w0_1
98856,3,TSPA,100,200,21815,NearestNeighborAny2Regret_w0_1_start68,120671,NearestNeighborAny2Regret_w0_1
91859,2,TSPA,100,200,24677,NearestNeighborAny2Regret_w0_1_start69,116536,NearestNeighborAny2Regret_w0_1
101277,3,TSPA,100,200,23247,NearestNeighborAny2Regret_w0_1_start70,124524,NearestNeighborAny2Regret_w0_1
95008,3,TSPA,100,200,21913,NearestNeighborAny2Regret_w0_1_start71,116921,NearestNeighborAny2Regret_w0_1
94071,3,TSPA,100,200,24135,NearestNeighborAny2Regret_w0_1_start72,118206,NearestNeighborAny2Regret_w0_1
91574,2,TSPA,100,200,22168,NearestNeighborAny2Regret_w0_1_start73,113742,NearestNeighborAny2Regret_w0_1
89465,3,TSPA,100,200,22067,NearestNeighborAny2Regret_w0_1_start74,111532,NearestNeighborAny2Regret_w0_1
91602,3,TSPA,100,200,22888,NearestNeighborAny2Regret_w0_1_start75,114490,NearestNeighborAny2Regret_w0_1
89736,3,TSPA,100,200,21342,NearestNeighborAny2Regret_w0_1_start76,111078,NearestNeighborAny2Regret_w0_1
96230,2,TSPA,100,200,21198,NearestNeighborAny2Regret_w0_1_start77,117428,NearestNeighborAny2Regret_w0_1
93617,3,TSPA,100,200,22142,NearestNeighborAny2Regret_w0_1_start78,115759,NearestNeighborAny2Regret_w0_1
91933,3,TSPA,100,200,23256,NearestNeighborAny2Regret_w0_1_start79,115189,NearestNeighborAny2Regret_w0_1
95097,2,TSPA,100,200,23947,NearestNeighborAny2Regret_w0_1_start80,119044,NearestNeighborAny2Regret_w0_1
91775,3,TSPA,100,200,23164,NearestNeighborAny2Regret_w0_1_start81,114939,NearestNeighborAny2Regret_w0_1
92396,3,TSPA,100,200,23162,NearestNeighborAny2Regret_w0_1_start82,115558,NearestNeighborAny2Regret_w0_1
95650,2,TSPA,100,200,24316,NearestNeighborAny2Regret_w0_1_start83,119966,NearestNeighborAny2Regret_w0_1
98414,3,TSPA,100,200,24902,NearestNeighborAny2Regret_w0_1_start84,123316,NearestNeighborAny2Regret_w0_1
94023,3,TSPA,100,200,22959,NearestNeighborAny2Regret_w0_1_start85,116982,NearestNeighborAny2Regret_w0_1
93748,2,TSPA,100,200,24039,NearestNeighborAny2Regret_w0_1_start86,117787,NearestNeighborAny2Regret_w0_1
100325,3,TSPA,100,200,23542,NearestNeighborAny2Regret_w0_1_start87,123867,NearestNeighborAny2Regret_w0_1
95973,3,TSPA,100,200,23670,NearestNeighborAny2Regret_w0_1_start88,119643,NearestNeighborAny2Regret_w0_1
92733,3,TSPA,100,200,23588,NearestNeighborAny2Regret_w0_1_start89,116321,NearestNeighborAny2Regret_w0_1
95605,2,TSPA,100,200,21064,NearestNeighborAny2Regret_w0_1_start90,116669,NearestNeighborAny2Regret_w0_1
93511,3,TSPA,100,200,21734,NearestNeighborAny2Regret_w0_1_start91,115245,NearestNeighborAny2Regret_w0_1
90992,2,TSPA,100,200,23680,NearestNeighborAny2Regret_w0_1_start92,114672,NearestNeighborAny2Regret_w0_1
96801,3,TSPA,100,200,22151,NearestNeighborAny2Regret_w0_1_start93,118952,NearestNeighborAny2Regret_w0_1
89340,3,TSPA,100,200,22483,NearestNeighborAny2Regret_w0_1_start94,111823,NearestNeighborAny2Regret_w0_1
93616,2,TSPA,100,200,23083,NearestNeighborAny2Regret_w0_1_start95,116699,NearestNeighborAny2Regret_w0_1
94436,3,TSPA,100,200,24693,NearestNeighborAny2Regret_w0_1_start96,119129,NearestNeighborAny2Regret_w0_1
92487,3,TSPA,100,200,22395,NearestNeighborAny2Regret_w0_1_start97,114882,NearestNeighborAny2Regret_w0_1
96259,2,TSPA,100,200,23169,NearestNeighborAny2Regret_w0_1_start98,119428,NearestNeighborAny2Regret_w0_1
94765,3,TSPA,100,200,25585,NearestNeighborAny2Regret_w0_1_start99,120350,NearestNeighborAny2Regret_w0_1
92165,3,TSPA,100,200,23781,NearestNeighborAny2Regret_w0_1_start100,115946,NearestNeighborAny2Regret_w0_1
91827,6,TSPA,100,200,24748,NearestNeighborAny2Regret_w0_1_start101,116575,NearestNeighborAny2Regret_w0_1
93276,3,TSPA,100,200,21277,NearestNeighborAny2Regret_w0_1_start102,114553,NearestNeighborAny2Regret_w0_1
99328,3,TSPA,100,200,22812,NearestNeighborAny2Regret_w0_1_start103,122140,NearestNeighborAny2Regret_w0_1
99849,3,TSPA,100,200,22591,NearestNeighborAny2Regret_w0_1_start104,122440,NearestNeighborAny2Regret_w0_1
90929,2,TSPA,100,200,21791,NearestNeighborAny2Regret_w0_1_start105,112720,NearestNeighborAny2Regret_w0_1
96233,3,TSPA,100,200,21808,NearestNeighborAny2Regret_w0_1_start106,118041,NearestNeighborAny2Regret_w0_1
