node_costs,computation_time_ms,instance,selected_nodes_count,total_nodes,path_length,algorithm,objective_value,base_algorithm
50222,4,TSPB,100,200,21561,GreedyCycle2Regret_w0_1_start73,71783,GreedyCycle2Regret_w0_1
47862,4,TSPB,100,200,21747,GreedyCycle2Regret_w0_1_start74,69609,GreedyCycle2Regret_w0_1
48775,4,TSPB,100,200,19188,GreedyCycle2Regret_w0_1_start75,67963,GreedyCycle2Regret_w0_1
49114,4,TSPB,100,200,19064,GreedyCycle2Regret_w0_1_start76,68178,GreedyCycle2Regret_w0_1
50099,4,TSPB,100,200,19977,GreedyCycle2Regret_w0_1_start77,70076,GreedyCycle2Regret_w0_1
50506,4,TSPB,100,200,21679,GreedyCycle2Regret_w0_1_start78,72185,GreedyCycle2Regret_w0_1
47473,4,TSPB,100,200,20540,GreedyCycle2Regret_w0_1_start79,68013,GreedyCycle2Regret_w0_1
49421,4,TSPB,100,200,22133,GreedyCycle2Regret_w0_1_start80,71554,GreedyCycle2Regret_w0_1
48814,4,TSPB,100,200,19777,GreedyCycle2Regret_w0_1_start81,68591,GreedyCycle2Regret_w0_1
49402,4,TSPB,100,200,20250,GreedyCycle2Regret_w0_1_start82,69652,GreedyCycle2Regret_w0_1
50744,3,TSPB,100,200,24733,GreedyCycle2Regret_w0_1_start83,75477,GreedyCycle2Regret_w0_1
49913,4,TSPB,100,200,21133,GreedyCycle2Regret_w0_1_start84,71046,GreedyCycle2Regret_w0_1
48516,4,TSPB,100,200,20835,GreedyCycle2Regret_w0_1_start85,69351,GreedyCycle2Regret_w0_1
47889,4,TSPB,100,200,20794,GreedyCycle2Regret_w0_1_start86,68683,GreedyCycle2Regret_w0_1
46585,4,TSPB,100,200,20106,GreedyCycle2Regret_w0_1_start87,66691,GreedyCycle2Regret_w0_1
45977,4,TSPB,100,200,19066,GreedyCycle2Regret_w0_1_start88,65043,GreedyCycle2Regret_w0_1
47388,4,TSPB,100,200,19125,GreedyCycle2Regret_w0_1_start89,66513,GreedyCycle2Regret_w0_1
49581,4,TSPB,100,200,21392,GreedyCycle2Regret_w0_1_start90,70973,GreedyCycle2Regret_w0_1
49315,4,TSPB,100,200,21168,GreedyCycle2Regret_w0_1_start91,70483,GreedyCycle2Regret_w0_1
50070,4,TSPB,100,200,21960,GreedyCycle2Regret_w0_1_start92,72030,GreedyCycle2Regret_w0_1
49021,4,TSPB,100,200,18862,GreedyCycle2Regret_w0_1_start93,67883,GreedyCycle2Regret_w0_1
51416,4,TSPB,100,200,22236,GreedyCycle2Regret_w0_1_start94,73652,GreedyCycle2Regret_w0_1
48511,4,TSPB,100,200,20739,GreedyCycle2Regret_w0_1_start95,69250,GreedyCycle2Regret_w0_1
50683,4,TSPB,100,200,22655,GreedyCycle2Regret_w0_1_start96,73338,GreedyCycle2Regret_w0_1
50622,4,TSPB,100,200,20138,GreedyCycle2Regret_w0_1_start97,70760,GreedyCycle2Regret_w0_1
49409,4,TSPB,100,200,21459,GreedyCycle2Regret_w0_1_start98,70868,GreedyCycle2Regret_w0_1
52863,4,TSPB,100,200,20212,GreedyCycle2Regret_w0_1_start99,73075,GreedyCycle2Regret_w0_1
49906,4,TSPB,100,200,22148,GreedyCycle2Regret_w0_1_start100,72054,GreedyCycle2Regret_w0_1
47704,5,TSPB,100,200,21513,GreedyCycle2Regret_w0_1_start101,69217,GreedyCycle2Regret_w0_1
50934,4,TSPB,100,200,22506,GreedyCycle2Regret_w0_1_start102,73440,GreedyCycle2Regret_w0_1
49005,4,TSPB,100,200,19306,GreedyCycle2Regret_w0_1_start103,68311,GreedyCycle2Regret_w0_1
47792,4,TSPB,100,200,19666,GreedyCycle2Regret_w0_1_start104,67458,GreedyCycle2Regret_w0_1
50435,5,TSPB,100,200,21998,GreedyCycle2Regret_w0_1_start105,72433,GreedyCycle2Regret_w0_1
48037,4,TSPB,100,200,20134,GreedyCycle2Regret_w0_1_start106,68171,GreedyCycle2Regret_w0_1
49740,4,TSPB,100,200,22657,GreedyCycle2Regret_w0_1_start107,72397,GreedyCycle2Regret_w0_1
48645,4,TSPB,100,200,22320,GreedyCycle2Regret_w0_1_start108,70965,GreedyCycle2Regret_w0_1
47793,4,TSPB,100,200,22351,GreedyCycle2Regret_w0_1_start109,70144,GreedyCycle2Regret_w0_1
49470,4,TSPB,100,200,20410,GreedyCycle2Regret_w0_1_start110,69880,GreedyCycle2Regret_w0_1
50635,4,TSPB,100,200,19967,GreedyCycle2Regret_w0_1_start111,70602,GreedyCycle2Regret_w0_1
46846,4,TSPB,100,200,20767,GreedyCycle2Regret_w0_1_start112,67613,GreedyCycle2Regret_w0_1
46276,4,TSPB,100,200,19246,GreedyCycle2Regret_w0_1_start113,65522,GreedyCycle2Regret_w0_1
49079,4,TSPB,100,200,18874,GreedyCycle2Regret_w0_1_start114,67953,GreedyCycle2Regret_w0_1
49732,4,TSPB,100,200,21632,GreedyCycle2Regret_w0_1_start115,71364,GreedyCycle2Regret_w0_1
50691,4,TSPB,100,200,21852,GreedyCycle2Regret_w0_1_start116,72543,GreedyCycle2Regret_w0_1
51112,4,TSPB,100,200,22457,GreedyCycle2Regret_w0_1_start117,73569,GreedyCycle2Regret_w0_1
47872,4,TSPB,100,200,20486,GreedyCycle2Regret_w0_1_start118,68358,GreedyCycle2Regret_w0_1
48006,4,TSPB,100,200,19319,GreedyCycle2Regret_w0_1_start119,67325,GreedyCycle2Regret_w0_1
50947,4,TSPB,100,200,21666,GreedyCycle2Regret_w0_1_start120,72613,GreedyCycle2Regret_w0_1
50613,4,TSPB,100,200,23068,GreedyCycle2Regret_w0_1_start121,73681,GreedyCycle2Regret_w0_1
50527,4,TSPB,100,200,21428,GreedyCycle2Regret_w0_1_start122,71955,GreedyCycle2Regret_w0_1
50644,4,TSPB,100,200,20638,GreedyCycle2Regret_w0_1_start123,71282,GreedyCycle2Regret_w0_1
50125,5,TSPB,100,200,20489,GreedyCycle2Regret_w0_1_start124,70614,GreedyCycle2Regret_w0_1
48052,5,TSPB,100,200,21824,GreedyCycle2Regret_w0_1_start125,69876,GreedyCycle2Regret_w0_1
49676,4,TSPB,100,200,20954,GreedyCycle2Regret_w0_1_start126,70630,GreedyCycle2Regret_w0_1
47924,4,TSPB,100,200,19111,GreedyCycle2Regret_w0_1_start127,67035,GreedyCycle2Regret_w0_1
49490,5,TSPB,100,200,20372,GreedyCycle2Regret_w0_1_start128,69862,GreedyCycle2Regret_w0_1
48144,3,TSPB,100,200,19112,GreedyCycle2Regret_w0_1_start129,67256,GreedyCycle2Regret_w0_1
51679,4,TSPB,100,200,22963,GreedyCycle2Regret_w0_1_start130,74642,GreedyCycle2Regret_w0_1
48740,5,TSPB,100,200,21703,GreedyCycle2Regret_w0_1_start131,70443,GreedyCycle2Regret_w0_1
49438,4,TSPB,100,200,21949,GreedyCycle2Regret_w0_1_start132,71387,GreedyCycle2Regret_w0_1
52130,4,TSPB,100,200,22289,GreedyCycle2Regret_w0_1_start133,74419,GreedyCycle2Regret_w0_1
49319,3,TSPB,100,200,20702,GreedyCycle2Regret_w0_1_start134,70021,GreedyCycle2Regret_w0_1
49467,4,TSPB,100,200,22372,GreedyCycle2Regret_w0_1_start135,71839,GreedyCycle2Regret_w0_1
49214,4,TSPB,100,200,21959,GreedyCycle2Regret_w0_1_start136,71173,GreedyCycle2Regret_w0_1
48435,4,TSPB,100,200,19357,GreedyCycle2Regret_w0_1_start137,67792,GreedyCycle2Regret_w0_1
48916,5,TSPB,100,200,22807,GreedyCycle2Regret_w0_1_start138,71723,GreedyCycle2Regret_w0_1
49937,4,TSPB,100,200,21887,GreedyCycle2Regret_w0_1_start139,71824,GreedyCycle2Regret_w0_1
47323,4,TSPB,100,200,21029,GreedyCycle2Regret_w0_1_start140,68352,GreedyCycle2Regret_w0_1
49907,4,TSPB,100,200,20285,GreedyCycle2Regret_w0_1_start141,70192,GreedyCycle2Regret_w0_1
52355,4,TSPB,100,200,21084,GreedyCycle2Regret_w0_1_start142,73439,GreedyCycle2Regret_w0_1
48956,4,TSPB,100,200,20081,GreedyCycle2Regret_w0_1_start143,69037,GreedyCycle2Regret_w0_1
48733,4,TSPB,100,200,20529,GreedyCycle2Regret_w0_1_start144,69262,GreedyCycle2Regret_w0_1
46907,3,TSPB,100,200,21154,GreedyCycle2Regret_w0_1_start145,68061,GreedyCycle2Regret_w0_1
47467,4,TSPB,100,200,19605,GreedyCycle2Regret_w0_1_start146,67072,GreedyCycle2Regret_w0_1
48612,5,TSPB,100,200,21733,GreedyCycle2Regret_w0_1_start147,70345,GreedyCycle2Regret_w0_1
49380,4,TSPB,100,200,23006,GreedyCycle2Regret_w0_1_start148,72386,GreedyCycle2Regret_w0_1
47783,4,TSPB,100,200,20466,GreedyCycle2Regret_w0_1_start149,68249,GreedyCycle2Regret_w0_1
49551,4,TSPB,100,200,21059,GreedyCycle2Regret_w0_1_start150,70610,GreedyCycle2Regret_w0_1
50779,5,TSPB,100,200,21676,GreedyCycle2Regret_w0_1_start151,72455,GreedyCycle2Regret_w0_1
48108,4,TSPB,100,200,21223,GreedyCycle2Regret_w0_1_start152,69331,GreedyCycle2Regret_w0_1
47773,4,TSPB,100,200,19807,GreedyCycle2Regret_w0_1_start153,67580,GreedyCycle2Regret_w0_1
53800,4,TSPB,100,200,22525,GreedyCycle2Regret_w0_1_start154,76325,GreedyCycle2Regret_w0_1
48717,4,TSPB,100,200,20588,GreedyCycle2Regret_w0_1_start155,69305,GreedyCycle2Regret_w0_1
49280,4,TSPB,100,200,21688,GreedyCycle2Regret_w0_1_start156,70968,GreedyCycle2Regret_w0_1
48342,4,TSPB,100,200,20942,GreedyCycle2Regret_w0_1_start157,69284,GreedyCycle2Regret_w0_1
50107,4,TSPB,100,200,22222,GreedyCycle2Regret_w0_1_start158,72329,GreedyCycle2Regret_w0_1
46037,4,TSPB,100,200,20688,GreedyCycle2Regret_w0_1_start159,66725,GreedyCycle2Regret_w0_1
47560,4,TSPB,100,200,20755,GreedyCycle2Regret_w0_1_start160,68315,GreedyCycle2Regret_w0_1
50111,4,TSPB,100,200,21578,GreedyCycle2Regret_w0_1_start161,71689,GreedyCycle2Regret_w0_1
49258,5,TSPB,100,200,21344,GreedyCycle2Regret_w0_1_start162,70602,GreedyCycle2Regret_w0_1
46803,4,TSPB,100,200,18961,GreedyCycle2Regret_w0_1_start163,65764,GreedyCycle2Regret_w0_1
52237,4,TSPB,100,200,21105,GreedyCycle2Regret_w0_1_start164,73342,GreedyCycle2Regret_w0_1
48280,4,TSPB,100,200,19395,GreedyCycle2Regret_w0_1_start165,67675,GreedyCycle2Regret_w0_1
47451,4,TSPB,100,200,19481,GreedyCycle2Regret_w0_1_start166,66932,GreedyCycle2Regret_w0_1
46911,3,TSPB,100,200,20527,GreedyCycle2Regret_w0_1_start167,67438,GreedyCycle2Regret_w0_1
46762,5,TSPB,100,200,20031,GreedyCycle2Regret_w0_1_start168,66793,GreedyCycle2Regret_w0_1
47797,4,TSPB,100,200,20614,GreedyCycle2Regret_w0_1_start169,68411,GreedyCycle2Regret_w0_1
48892,4,TSPB,100,200,21405,GreedyCycle2Regret_w0_1_start170,70297,GreedyCycle2Regret_w0_1
50315,4,TSPB,100,200,20311,GreedyCycle2Regret_w0_1_start171,70626,GreedyCycle2Regret_w0_1
50740,4,TSPB,100,200,19865,GreedyCycle2Regret_w0_1_start172,70605,GreedyCycle2Regret_w0_1
49766,4,TSPB,100,200,22043,GreedyCycle2Regret_w0_1_start173,71809,GreedyCycle2Regret_w0_1
47987,4,TSPB,100,200,21522,GreedyCycle2Regret_w0_1_start174,69509,GreedyCycle2Regret_w0_1
50185,4,TSPB,100,200,21881,GreedyCycle2Regret_w0_1_start175,72066,GreedyCycle2Regret_w0_1
46927,4,TSPB,100,200,19056,GreedyCycle2Regret_w0_1_start176,65983,GreedyCycle2Regret_w0_1
47696,4,TSPB,100,200,20885,GreedyCycle2Regret_w0_1_start177,68581,GreedyCycle2Regret_w0_1
47496,5,TSPB,100,200,21540,GreedyCycle2Regret_w0_1_start178,69036,GreedyCycle2Regret_w0_1
48858,4,TSPB,100,200,19294,GreedyCycle2Regret_w0_1_start179,68152,GreedyCycle2Regret_w0_1
47254,4,TSPB,100,200,19160,GreedyCycle2Regret_w0_1_start180,66414,GreedyCycle2Regret_w0_1
54432,4,TSPB,100,200,19253,GreedyCycle2Regret_w0_1_start181,73685,GreedyCycle2Regret_w0_1
49390,4,TSPB,100,200,23213,GreedyCycle2Regret_w0_1_start182,72603,GreedyCycle2Regret_w0_1
47488,4,TSPB,100,200,21039,GreedyCycle2Regret_w0_1_start183,68527,GreedyCycle2Regret_w0_1
47920,5,TSPB,100,200,21250,GreedyCycle2Regret_w0_1_start184,69170,GreedyCycle2Regret_w0_1
49002,4,TSPB,100,200,21159,GreedyCycle2Regret_w0_1_start185,70161,GreedyCycle2Regret_w0_1
46819,4,TSPB,100,200,19769,GreedyCycle2Regret_w0_1_start186,66588,GreedyCycle2Regret_w0_1
48145,4,TSPB,100,200,19820,GreedyCycle2Regret_w0_1_start187,67965,GreedyCycle2Regret_w0_1
49664,4,TSPB,100,200,20032,GreedyCycle2Regret_w0_1_start188,69696,GreedyCycle2Regret_w0_1
48848,4,TSPB,100,200,20707,GreedyCycle2Regret_w0_1_start189,69555,GreedyCycle2Regret_w0_1
47573,4,TSPB,100,200,21961,GreedyCycle2Regret_w0_1_start190,69534,GreedyCycle2Regret_w0_1
50547,4,TSPB,100,200,21708,GreedyCycle2Regret_w0_1_start191,72255,GreedyCycle2Regret_w0_1
48259,4,TSPB,100,200,20822,GreedyCycle2Regret_w0_1_start192,69081,GreedyCycle2Regret_w0_1
49737,4,TSPB,100,200,21080,GreedyCycle2Regret_w0_1_start193,70817,GreedyCycle2Regret_w0_1
47330,4,TSPB,100,200,19225,GreedyCycle2Regret_w0_1_start194,66555,GreedyCycle2Regret_w0_1
48843,4,TSPB,100,200,20869,GreedyCycle2Regret_w0_1_start195,69712,GreedyCycle2Regret_w0_1
48807,4,TSPB,100,200,22364,GreedyCycle2Regret_w0_1_start196,71171,GreedyCycle2Regret_w0_1
50307,4,TSPB,100,200,22145,GreedyCycle2Regret_w0_1_start197,72452,GreedyCycle2Regret_w0_1
51485,4,TSPB,100,200,22152,GreedyCycle2Regret_w0_1_start198,73637,GreedyCycle2Regret_w0_1
47631,3,TSPB,100,200,21235,GreedyCycle2Regret_w0_1_start199,68866,GreedyCycle2Regret_w0_1
51867,3,TSPB,100,200,24151,NearestNeighborAny2Regret_w0_1_start0,76018,NearestNeighborAny2Regret_w0_1
51867,2,TSPB,100,200,24151,NearestNeighborAny2Regret_w0_1_start1,76018,NearestNeighborAny2Regret_w0_1
50020,3,TSPB,100,200,21373,NearestNeighborAny2Regret_w0_1_start2,71393,NearestNeighborAny2Regret_w0_1
49627,3,TSPB,100,200,23392,NearestNeighborAny2Regret_w0_1_start3,73019,NearestNeighborAny2Regret_w0_1
50313,3,TSPB,100,200,23900,NearestNeighborAny2Regret_w0_1_start4,74213,NearestNeighborAny2Regret_w0_1
48185,2,TSPB,100,200,24842,NearestNeighborAny2Regret_w0_1_start5,73027,NearestNeighborAny2Regret_w0_1
50409,3,TSPB,100,200,24097,NearestNeighborAny2Regret_w0_1_start6,74506,NearestNeighborAny2Regret_w0_1
47590,3,TSPB,100,200,23336,NearestNeighborAny2Regret_w0_1_start7,70926,NearestNeighborAny2Regret_w0_1
52103,3,TSPB,100,200,25114,NearestNeighborAny2Regret_w0_1_start8,77217,NearestNeighborAny2Regret_w0_1
50363,3,TSPB,100,200,23587,NearestNeighborAny2Regret_w0_1_start9,73950,NearestNeighborAny2Regret_w0_1
50636,3,TSPB,100,200,22719,NearestNeighborAny2Regret_w0_1_start10,73355,NearestNeighborAny2Regret_w0_1
48141,2,TSPB,100,200,25354,NearestNeighborAny2Regret_w0_1_start11,73495,NearestNeighborAny2Regret_w0_1
52568,3,TSPB,100,200,23813,NearestNeighborAny2Regret_w0_1_start12,76381,NearestNeighborAny2Regret_w0_1
50870,3,TSPB,100,200,23281,NearestNeighborAny2Regret_w0_1_start13,74151,NearestNeighborAny2Regret_w0_1
53132,2,TSPB,100,200,22945,NearestNeighborAny2Regret_w0_1_start14,76077,NearestNeighborAny2Regret_w0_1
50924,3,TSPB,100,200,23688,NearestNeighborAny2Regret_w0_1_start15,74612,NearestNeighborAny2Regret_w0_1
51994,3,TSPB,100,200,24143,NearestNeighborAny2Regret_w0_1_start16,76137,NearestNeighborAny2Regret_w0_1
51720,3,TSPB,100,200,22489,NearestNeighborAny2Regret_w0_1_start17,74209,NearestNeighborAny2Regret_w0_1
48502,2,TSPB,100,200,23074,NearestNeighborAny2Regret_w0_1_start18,71576,NearestNeighborAny2Regret_w0_1
52301,3,TSPB,100,200,23442,NearestNeighborAny2Regret_w0_1_start19,75743,NearestNeighborAny2Regret_w0_1
50315,3,TSPB,100,200,23464,NearestNeighborAny2Regret_w0_1_start20,73779,NearestNeighborAny2Regret_w0_1
50947,2,TSPB,100,200,25501,NearestNeighborAny2Regret_w0_1_start21,76448,NearestNeighborAny2Regret_w0_1
48744,3,TSPB,100,200,23790,NearestNeighborAny2Regret_w0_1_start22,72534,NearestNeighborAny2Regret_w0_1
52833,3,TSPB,100,200,23847,NearestNeighborAny2Regret_w0_1_start23,76680,NearestNeighborAny2Regret_w0_1
52694,3,TSPB,100,200,23124,NearestNeighborAny2Regret_w0_1_start24,75818,NearestNeighborAny2Regret_w0_1
54469,3,TSPB,100,200,24561,NearestNeighborAny2Regret_w0_1_start25,79030,NearestNeighborAny2Regret_w0_1
50144,3,TSPB,100,200,25279,NearestNeighborAny2Regret_w0_1_start26,75423,NearestNeighborAny2Regret_w0_1
53287,2,TSPB,100,200,24143,NearestNeighborAny2Regret_w0_1_start27,77430,NearestNeighborAny2Regret_w0_1
47279,3,TSPB,100,200,23158,NearestNeighborAny2Regret_w0_1_start28,70437,NearestNeighborAny2Regret_w0_1
48604,3,TSPB,100,200,24030,NearestNeighborAny2Regret_w0_1_start29,72634,NearestNeighborAny2Regret_w0_1
52943,2,TSPB,100,200,23185,NearestNeighborAny2Regret_w0_1_start30,76128,NearestNeighborAny2Regret_w0_1
52325,3,TSPB,100,200,22303,NearestNeighborAny2Regret_w0_1_start31,74628,NearestNeighborAny2Regret_w0_1
51768,3,TSPB,100,200,22217,NearestNeighborAny2Regret_w0_1_start32,73985,NearestNeighborAny2Regret_w0_1
45668,2,TSPB,100,200,24265,NearestNeighborAny2Regret_w0_1_start33,69933,NearestNeighborAny2Regret_w0_1
50315,3,TSPB,100,200,23464,NearestNeighborAny2Regret_w0_1_start34,73779,NearestNeighborAny2Regret_w0_1
49657,2,TSPB,100,200,23779,NearestNeighborAny2Regret_w0_1_start35,73436,NearestNeighborAny2Regret_w0_1
46726,3,TSPB,100,200,24635,NearestNeighborAny2Regret_w0_1_start36,71361,NearestNeighborAny2Regret_w0_1
50066,3,TSPB,100,200,24156,NearestNeighborAny2Regret_w0_1_start37,74222,NearestNeighborAny2Regret_w0_1
50456,2,TSPB,100,200,21510,NearestNeighborAny2Regret_w0_1_start38,71966,NearestNeighborAny2Regret_w0_1
51044,3,TSPB,100,200,23594,NearestNeighborAny2Regret_w0_1_start39,74638,NearestNeighborAny2Regret_w0_1
49825,3,TSPB,100,200,21323,NearestNeighborAny2Regret_w0_1_start40,71148,NearestNeighborAny2Regret_w0_1
49383,2,TSPB,100,200,23416,NearestNeighborAny2Regret_w0_1_start41,72799,NearestNeighborAny2Regret_w0_1
52640,3,TSPB,100,200,23663,NearestNeighborAny2Regret_w0_1_start42,76303,NearestNeighborAny2Regret_w0_1
53269,2,TSPB,100,200,23427,NearestNeighborAny2Regret_w0_1_start43,76696,NearestNeighborAny2Regret_w0_1
53001,3,TSPB,100,200,22144,NearestNeighborAny2Regret_w0_1_start44,75145,NearestNeighborAny2Regret_w0_1
49987,3,TSPB,100,200,24770,NearestNeighborAny2Regret_w0_1_start45,74757,NearestNeighborAny2Regret_w0_1
53375,3,TSPB,100,200,22704,NearestNeighborAny2Regret_w0_1_start46,76079,NearestNeighborAny2Regret_w0_1
53125,2,TSPB,100,200,24207,NearestNeighborAny2Regret_w0_1_start47,77332,NearestNeighborAny2Regret_w0_1
50107,3,TSPB,100,200,23577,NearestNeighborAny2Regret_w0_1_start48,73684,NearestNeighborAny2Regret_w0_1
50889,3,TSPB,100,200,24218,NearestNeighborAny2Regret_w0_1_start49,75107,NearestNeighborAny2Regret_w0_1
49656,3,TSPB,100,200,24830,NearestNeighborAny2Regret_w0_1_start50,74486,NearestNeighborAny2Regret_w0_1
48454,3,TSPB,100,200,24269,NearestNeighborAny2Regret_w0_1_start51,72723,NearestNeighborAny2Regret_w0_1
51106,3,TSPB,100,200,24556,NearestNeighborAny2Regret_w0_1_start52,75662,NearestNeighborAny2Regret_w0_1
52560,3,TSPB,100,200,24086,NearestNeighborAny2Regret_w0_1_start53,76646,NearestNeighborAny2Regret_w0_1
51227,2,TSPB,100,200,23029,NearestNeighborAny2Regret_w0_1_start54,74256,NearestNeighborAny2Regret_w0_1
50192,3,TSPB,100,200,26606,NearestNeighborAny2Regret_w0_1_start55,76798,NearestNeighborAny2Regret_w0_1
48936,3,TSPB,100,200,24254,NearestNeighborAny2Regret_w0_1_start56,73190,NearestNeighborAny2Regret_w0_1
50135,3,TSPB,100,200,22436,NearestNeighborAny2Regret_w0_1_start57,72571,NearestNeighborAny2Regret_w0_1
52389,3,TSPB,100,200,24807,NearestNeighborAny2Regret_w0_1_start58,77196,NearestNeighborAny2Regret_w0_1
50889,2,TSPB,100,200,22939,NearestNeighborAny2Regret_w0_1_start59,73828,NearestNeighborAny2Regret_w0_1
56132,3,TSPB,100,200,24081,NearestNeighborAny2Regret_w0_1_start60,80213,NearestNeighborAny2Regret_w0_1
46613,3,TSPB,100,200,24542,NearestNeighborAny2Regret_w0_1_start61,71155,NearestNeighborAny2Regret_w0_1
50221,3,TSPB,100,200,24501,NearestNeighborAny2Regret_w0_1_start62,74722,NearestNeighborAny2Regret_w0_1
50744,3,TSPB,100,200,21585,NearestNeighborAny2Regret_w0_1_start63,72329,NearestNeighborAny2Regret_w0_1
52437,2,TSPB,100,200,23938,NearestNeighborAny2Regret_w0_1_start64,76375,NearestNeighborAny2Regret_w0_1
51007,3,TSPB,100,200,24034,NearestNeighborAny2Regret_w0_1_start65,75041,NearestNeighborAny2Regret_w0_1
52474,3,TSPB,100,200,23975,NearestNeighborAny2Regret_w0_1_start66,76449,NearestNeighborAny2Regret_w0_1
51765,2,TSPB,100,200,23737,NearestNeighborAny2Regret_w0_1_start67,75502,NearestNeighborAny2Regret_w0_1
49636,3,TSPB,100,200,23538,NearestNeighborAny2Regret_w0_1_start68,73174,NearestNeighborAny2Regret_w0_1
49179,3,TSPB,100,200,23849,NearestNeighborAny2Regret_w0_1_start69,73028,NearestNeighborAny2Regret_w0_1
52894,3,TSPB,100,200,23190,NearestNeighborAny2Regret_w0_1_start70,76084,NearestNeighborAny2Regret_w0_1
50622,3,TSPB,100,200,22429,NearestNeighborAny2Regret_w0_1_start71,73051,NearestNeighborAny2Regret_w0_1
51322,3,TSPB,100,200,22309,NearestNeighborAny2Regret_w0_1_start72,73631,NearestNeighborAny2Regret_w0_1
51294,2,TSPB,100,200,21189,NearestNeighborAny2Regret_w0_1_start73,72483,NearestNeighborAny2Regret_w0_1
50215,3,TSPB,100,200,22245,NearestNeighborAny2Regret_w0_1_start74,72460,NearestNeighborAny2Regret_w0_1
52986,3,TSPB,100,200,24639,NearestNeighborAny2Regret_w0_1_start75,77625,NearestNeighborAny2Regret_w0_1
50493,2,TSPB,100,200,23546,NearestNeighborAny2Regret_w0_1_start76,74039,NearestNeighborAny2Regret_w0_1
48438,3,TSPB,100,200,24459,NearestNeighborAny2Regret_w0_1_start77,72897,NearestNeighborAny2Regret_w0_1
47828,6,TSPB,100,200,24262,NearestNeighborAny2Regret_w0_1_start78,72090,NearestNeighborAny2Regret_w0_1
47356,3,TSPB,100,200,24460,NearestNeighborAny2Regret_w0_1_start79,71816,NearestNeighborAny2Regret_w0_1
51342,2,TSPB,100,200,23173,NearestNeighborAny2Regret_w0_1_start80,74515,NearestNeighborAny2Regret_w0_1
49678,3,TSPB,100,200,24859,NearestNeighborAny2Regret_w0_1_start81,74537,NearestNeighborAny2Regret_w0_1
49219,3,TSPB,100,200,24372,NearestNeighborAny2Regret_w0_1_start82,73591,NearestNeighborAny2Regret_w0_1
51155,3,TSPB,100,200,23773,NearestNeighborAny2Regret_w0_1_start83,74928,NearestNeighborAny2Regret_w0_1
51816,2,TSPB,100,200,24683,NearestNeighborAny2Regret_w0_1_start84,76499,NearestNeighborAny2Regret_w0_1
50029,3,TSPB,100,200,21472,NearestNeighborAny2Regret_w0_1_start85,71501,NearestNeighborAny2Regret_w0_1
53612,3,TSPB,100,200,23864,NearestNeighborAny2Regret_w0_1_start86,77476,NearestNeighborAny2Regret_w0_1
51987,3,TSPB,100,200,22451,NearestNeighborAny2Regret_w0_1_start87,74438,NearestNeighborAny2Regret_w0_1
53954,3,TSPB,100,200,24047,NearestNeighborAny2Regret_w0_1_start88,78001,NearestNeighborAny2Regret_w0_1
49311,2,TSPB,100,200,24861,NearestNeighborAny2Regret_w0_1_start89,74172,NearestNeighborAny2Regret_w0_1
50035,3,TSPB,100,200,23614,NearestNeighborAny2Regret_w0_1_start90,73649,NearestNeighborAny2Regret_w0_1
50009,3,TSPB,100,200,23165,NearestNeighborAny2Regret_w0_1_start91,73174,NearestNeighborAny2Regret_w0_1
52331,3,TSPB,100,200,21323,NearestNeighborAny2Regret_w0_1_start92,73654,NearestNeighborAny2Regret_w0_1
51720,3,TSPB,100,200,22489,NearestNeighborAny2Regret_w0_1_start93,74209,NearestNeighborAny2Regret_w0_1
53566,3,TSPB,100,200,23768,NearestNeighborAny2Regret_w0_1_start94,77334,NearestNeighborAny2Regret_w0_1
48077,2,TSPB,100,200,22975,NearestNeighborAny2Regret_w0_1_start95,71052,NearestNeighborAny2Regret_w0_1
52836,3,TSPB,100,200,23244,NearestNeighborAny2Regret_w0_1_start96,76080,NearestNeighborAny2Regret_w0_1
49804,3,TSPB,100,200,24530,NearestNeighborAny2Regret_w0_1_start97,74334,NearestNeighborAny2Regret_w0_1
51211,2,TSPB,100,200,25136,NearestNeighborAny2Regret_w0_1_start98,76347,NearestNeighborAny2Regret_w0_1
50804,3,TSPB,100,200,25028,NearestNeighborAny2Regret_w0_1_start99,75832,NearestNeighborAny2Regret_w0_1
50290,3,TSPB,100,200,21190,NearestNeighborAny2Regret_w0_1_start100,71480,NearestNeighborAny2Regret_w0_1
47956,3,TSPB,100,200,23162,NearestNeighborAny2Regret_w0_1_start101,71118,NearestNeighborAny2Regret_w0_1
49727,3,TSPB,100,200,22999,NearestNeighborAny2Regret_w0_1_start102,72726,NearestNeighborAny2Regret_w0_1
49453,3,TSPB,100,200,24994,NearestNeighborAny2Regret_w0_1_start103,74447,NearestNeighborAny2Regret_w0_1
48753,2,TSPB,100,200,24823,NearestNeighborAny2Regret_w0_1_start104,73576,NearestNeighborAny2Regret_w0_1
53685,3,TSPB,100,200,22387,NearestNeighborAny2Regret_w0_1_start105,76072,NearestNeighborAny2Regret_w0_1
51720,3,TSPB,100,200,22489,NearestNeighborAny2Regret_w0_1_start106,74209,NearestNeighborAny2Regret_w0_1
50464,2,TSPB,100,200,21520,NearestNeighborAny2Regret_w0_1_start107,71984,NearestNeighborAny2Regret_w0_1
51717,3,TSPB,100,200,23617,NearestNeighborAny2Regret_w0_1_start108,75334,NearestNeighborAny2Regret_w0_1
